N,K,STRATEGY,SEARCH ITERATIONS,PERFORMANCE,SOLUTION,TIME TAKEN,IMPROVEMENT
12,5,Local Search,4.0,0.8877451001074554,001000101000,0.29226088523864746,0.5143492055158011
12,5,Local Search,2.0,0.7922432912008485,101100001000,0.18847894668579102,0.3203481834149326
12,5,Local Search,4.0,0.9463885450386764,000100000000,0.18478775024414062,0.23360857956444803
12,5,Local Search,7.0,0.8707243667491329,000000001000,0.35434460639953613,0.5021178464932343
12,5,Local Search,2.0,0.7304300704656782,111001011100,0.2555382251739502,0.24973483976061311
12,5,Local Search,3.0,0.9154353110645944,100110000000,0.20916056632995605,0.24834730788482207
12,5,Local Search,2.0,0.6516881161539151,101110110000,0.2717463970184326,0.1828082984488793
12,5,Local Search,4.0,0.9383192326593187,000001010000,0.20668268203735352,0.32848195585711826
12,5,Local Search,3.0,0.8750780479695112,000000100000,0.18588948249816895,0.3938157549979355
12,5,Local Search,3.0,0.9322706658665597,000001001100,0.2379920482635498,0.28126552296498397
12,5,Local Search,4.0,0.9968458633241849,000010000000,0.2211446762084961,0.3882136857715417
12,5,Local Search,2.0,0.875328210871193,000000110101,0.13228583335876465,0.21702629955906827
12,5,Local Search,3.0,0.9282255160115328,100100001100,0.28230786323547363,0.30091163869634674
12,5,Local Search,3.0,0.8894212662228782,000100010000,0.19293689727783203,0.41057478113591794
12,5,Local Search,3.0,0.8839443397463097,000000001000,0.14125990867614746,0.46833740457251105
12,5,Local Search,5.0,0.8230418487987495,000001010000,0.2620964050292969,0.586673820327805
12,5,Local Search,3.0,0.9585542301091949,101010100000,0.2922708988189697,0.3604537416023158
12,5,Local Search,5.0,0.7790745347899156,000010000010,0.25513172149658203,0.3417513047333368
12,5,Local Search,3.0,0.8632010744583908,001000000100,0.14602422714233398,0.403812452905069
12,5,Local Search,2.0,0.883654673035909,111000100100,0.20825719833374023,0.28638903450443753
12,5,Local Search,5.0,0.9054763077759636,001000000001,0.30717897415161133,0.5450768908707926
12,5,Local Search,4.0,0.8949979089480558,001100000000,0.21347641944885254,0.5406253350452397
12,5,Local Search,5.0,0.8177208750599874,000001000100,0.2866251468658447,0.21611353739228412
12,5,Local Search,5.0,0.9642775818194267,000000100000,0.3282287120819092,0.5553859586017716
12,5,Local Search,3.0,0.7668791452429119,001000001001,0.17191314697265625,0.20296407701574715
12,5,Local Search,2.0,0.8845705410495796,110000000000,0.13007760047912598,0.40497509541846144
12,5,Local Search,2.0,0.654175555637972,010001010100,0.16162586212158203,0.23756004854058133
12,5,Local Search,1.0,0.8438758659016093,100011001100,0.10436415672302246,0.14146580341568582
12,5,Local Search,5.0,0.9871040314970871,010000000000,0.3697316646575928,0.7445319263114705
12,5,Local Search,2.0,0.7815112615698948,011010001000,0.14575529098510742,0.33096144496246627
12,5,Local Search,1.0,0.6735042401628277,001111101000,0.14064502716064453,0.09757786696412185
12,5,Local Search,5.0,0.8794901001752382,000000001100,0.23427033424377441,0.6801049616031127
12,5,Local Search,5.0,0.7804227433842321,000100100000,0.2759981155395508,0.4366320721252309
12,5,Local Search,4.0,0.9633616196111742,100000000000,0.22929596900939941,0.5169510936334611
12,5,Local Search,4.0,0.9582796331834283,100100000100,0.20839190483093262,0.6006956296597403
12,5,Local Search,4.0,0.7277619158051541,001101000000,0.2499537467956543,0.4303359863312696
12,5,Local Search,4.0,0.8880691358553752,101000000000,0.20822811126708984,0.43432036079863384
12,5,Local Search,4.0,0.7857616167261913,010000001000,0.20825409889221191,0.4295379979283536
12,5,Local Search,3.0,0.71842451465205,110000100000,0.2292335033416748,0.2947337089323163
12,5,Local Search,2.0,0.802462180375346,001100000100,0.14585590362548828,0.281816805810265
12,5,Local Search,2.0,0.8160944059169081,110010010000,0.1671130657196045,0.24039595012669102
12,5,Local Search,3.0,0.6829062978784404,011010001100,0.2913787364959717,0.2774279041247792
12,5,Local Search,7.0,0.9150387416217372,101000000000,0.3957531452178955,0.6391052924006391
12,5,Local Search,3.0,0.8494259595210573,001000000100,0.20024538040161133,0.3448498401766148
12,5,Local Search,3.0,0.8931725224588498,001000001000,0.1955862045288086,0.5386904108171973
12,5,Local Search,5.0,0.9508046518614677,010001000000,0.515526533126831,0.5271307466662342
12,5,Local Search,2.0,0.95413017755303,101011100000,0.21553587913513184,0.2853930693828669
12,5,Local Search,1.0,0.6862986985818964,000100000000,0.05945992469787598,0.4203710262397179
