N,K,STRATEGY,SEARCH ITERATIONS,PERFORMANCE,SOLUTION,TIME TAKEN,IMPROVEMENT
12,5,Local Search,2.0,0.743341321330869,101010011111,0.25547289848327637,0.2570937032356345
12,5,Local Search,2.0,0.7928261956868133,010011011001,0.2688145637512207,0.33720710257580144
12,5,Local Search,1.0,0.8166784306713682,110111000111,0.14353179931640625,0.42133630283676576
12,5,Local Search,1.0,0.8027860133906768,010001000110,0.11343932151794434,0.26801739395648094
12,5,Local Search,2.0,0.8186036232435374,100000110101,0.1945490837097168,0.2869422622615678
12,5,Local Search,2.0,0.7723819751442926,100111100001,0.19333124160766602,0.02444497278589175
12,5,Local Search,3.0,0.9521257617476854,110001000000,0.17841815948486328,0.545707044316786
12,5,Local Search,0.0,0.813622137477796,010111010011,0.07998299598693848,0.0
12,5,Local Search,2.0,0.9264945359640034,100000011000,0.14462661743164062,0.41467735289969676
12,5,Local Search,3.0,0.8249234064537937,110101010000,0.24354100227355957,0.4233388238464097
12,5,Local Search,2.0,0.7993389829118841,011010111110,0.2263500690460205,0.1984542249715745
12,5,Local Search,5.0,0.848332412286952,000100000010,0.2744874954223633,0.1826836817681735
12,5,Local Search,2.0,0.7098779961514194,010001010100,0.14714312553405762,0.22181482860859536
12,5,Local Search,3.0,0.7735584699261738,011010100100,0.25971031188964844,0.3886647608713057
12,5,Local Search,1.0,0.8315238463400221,001100000110,0.09650802612304688,0.34628859717042065
12,5,Local Search,2.0,0.6417601015710452,111100011100,0.22562599182128906,0.3196794515471749
12,5,Local Search,3.0,0.926447048618997,000000000010,0.0963289737701416,0.2383450654252678
12,5,Local Search,3.0,0.8472753917074831,000100110111,0.27880167961120605,0.46978456873905433
12,5,Local Search,4.0,0.9009764328291622,110000010001,0.2535886764526367,0.38768791900512
12,5,Local Search,4.0,0.8112430924916921,000101111100,0.33063244819641113,0.39489945093739764
12,5,Local Search,3.0,0.9665890515668877,100000010001,0.21015644073486328,0.517621476833343
12,5,Local Search,2.0,0.8559673023889843,010010001000,0.16551685333251953,0.4142492812751914
12,5,Local Search,2.0,0.8832195137546527,101101110001,0.20905017852783203,0.53618899377078
12,5,Local Search,3.0,0.8143243405075106,110010001101,0.22704625129699707,0.2779459921757911
